alpha,q2,mmse
7.0,0.9297902919880711,0.23687637467859568
7.04,0.9301606635750849,0.23650600309158187
7.08,0.9305271018131546,0.23613956485351217
7.12,0.9308896695312341,0.23577699713543265
7.16,0.9312484282214666,0.23541823844520016
7.2,0.9316034380743219,0.23506322859234485
7.24,0.9319547580133536,0.23471190865331315
7.28,0.9323024457302552,0.23436422093641152
7.32,0.9326465576882951,0.23402010897837167
7.36,0.9329871493386892,0.23367951732797754
7.4,0.9333242742143202,0.23334239245234656
7.44,0.9336579896029814,0.23300867706368533
7.48,0.9339883498586217,0.23267831680804507
7.5200000000000005,0.9343154017069456,0.23235126495972114
7.5600000000000005,0.9346391917346922,0.2320274749319745
7.6000000000000005,0.9349597665953355,0.2317069000713312
7.640000000000001,0.9352771730065671,0.23138949366009964
7.68,0.9355914577478687,0.23107520891879807
7.72,0.9359026676581776,0.2307639990084891
7.76,0.9362108496336439,0.23045581703302287
7.8,0.9365160506254768,0.23015061604118991
7.84,0.9368183176378884,0.22984834902877838
7.88,0.9371176964788984,0.22954897018776832
7.92,0.93741422671954,0.22925243994712674
7.96,0.9377079460049952,0.22895872066167156
8.0,0.9379988920291924,0.22866777463747434
